"","MassFeature","Orig_RSD","del_RSD","percentChange","FinalBMIS","FinalRSD","Run.Cmpd","MIS","Adjusted_Area","SampID","type","runDate","replicate","OriginalArea"
"575","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT12-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",826553.074309653,"GBTFate2MT12-IS","Smp","200605","A",679776
"576","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT12-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1030011.14044407,"GBTFate2MT12-IS","Smp","200605","B",1123966
"577","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT12-IS_C Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1135564.58766362,"GBTFate2MT12-IS","Smp","200605","C",1140021
"578","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT24-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",548636.814362129,"GBTFate2MT24-IS","Smp","200605","A",599346
"579","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT24-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",993016.524259859,"GBTFate2MT24-IS","Smp","200605","B",906985
"580","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT24-IS_C Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1078545.24491639,"GBTFate2MT24-IS","Smp","200605","C",1308373
"581","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT48-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",761321.420048959,"GBTFate2MT48-IS","Smp","200605","A",1306767
"582","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT48-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",862853.516194691,"GBTFate2MT48-IS","Smp","200605","B",1028377
"583","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT48-IS_C Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",547729.00104326,"GBTFate2MT48-IS","Smp","200605","C",648837
"584","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT5-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",894694.616926588,"GBTFate2MT5-IS","Smp","200605","A",708353
"585","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT5-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1560792.00036535,"GBTFate2MT5-IS","Smp","200605","B",1683495
"586","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MT5-IS_C Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1229999.39265529,"GBTFate2MT5-IS","Smp","200605","C",1110110
"587","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MTlong-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1426168.39028828,"GBTFate2MTlong-IS","Smp","200605","A",1120192
"588","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MTlong-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1157378.90456049,"GBTFate2MTlong-IS","Smp","200605","B",1375349
"589","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Smp_GBTFate2MTlong-IS_C Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1346636.22572676,"GBTFate2MTlong-IS","Smp","200605","C",1403400
"590","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_QC2_1 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",10032545.7400084,"QC2","Poo","200605","1",3720922
"591","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_QC2_2 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",13316676.4670934,"QC2","Poo","200605","2",3986491
"592","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_QC2_3 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",13549852.9089436,"QC2","Poo","200605","3",4446755
"593","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_QC2_4 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",12402960.4780338,"QC2","Poo","200605","4",4729135
"594","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_QC2_5 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",10872291.4666097,"QC2","Poo","200605","5",5636211
"595","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full1 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",770991.649142257,"TruePooGBT","Poo","200605","Full1",833066
"596","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full2 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1225230.14494525,"TruePooGBT","Poo","200605","Full2",1064352
"597","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full3 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1354526.70696831,"TruePooGBT","Poo","200605","Full3",1370549
"598","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full4 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1416471.75877309,"TruePooGBT","Poo","200605","Full4",1779889
"599","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full5 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1108744.66220521,"TruePooGBT","Poo","200605","Full5",1924066
"600","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Full6pos Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",950877.367874716,"TruePooGBT","Poo","200605","Full6pos",735380
"601","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half1 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1526550.28125243,"TruePooGBT","Poo","200605","Half1",711614
"602","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half2 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1502688.18972493,"TruePooGBT","Poo","200605","Half2",590834
"603","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half3 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1165563.73504997,"TruePooGBT","Poo","200605","Half3",606702
"604","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half4 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1623580.47250899,"TruePooGBT","Poo","200605","Half4",963331
"605","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half5 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",1637239.29845247,"TruePooGBT","Poo","200605","Half5",1144629
"606","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Blk_GBTFate1MBlk-IS_A Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"GBTFate1MBlk-IS","Blk","200605","A",NA
"607","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Blk_GBTFate1MBlk-IS_B Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"GBTFate1MBlk-IS","Blk","200605","B",NA
"608","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Poo_TruePooGBT_Half6pos Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"TruePooGBT","Poo","200605","Half6pos",NA
"609","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Std_4uMStdsMix2InH2O_1 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"4uMStdsMix2InH2O","Std","200605","1",NA
"610","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Std_4uMStdsMix2InH2O_2 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"4uMStdsMix2InH2O","Std","200605","2",NA
"611","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Std_4uMStdsMix2InMatrix_1 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"4uMStdsMix2InMatrix","Std","200605","1",NA
"612","Asparagine_13C-0 15N-0",0.344907154023272,0.128526051044232,0.372639562691008,"DL-Histidine, 15N - IS.Norm.Area",0.21638110297904,"200605_Std_4uMStdsMix2InMatrix_2 Asparagine_13C-0 15N-0","DL-Histidine, 15N - IS.Norm.Area",NA,"4uMStdsMix2InMatrix","Std","200605","2",NA
"613","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_4uMStdsMix1InH2O_1 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3908117756.30224,"4uMStdsMix1InH2O","Std","200605","1",8621127
"614","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_4uMStdsMix1InH2O_2 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1911269987.58124,"4uMStdsMix1InH2O","Std","200605","2",11377131
"615","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_4uMStdsMix1InMatrix_1 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2653057524.48339,"4uMStdsMix1InMatrix","Std","200605","1",8281861
"616","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_4uMStdsMix1InMatrix_2 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",361128589.287726,"4uMStdsMix1InMatrix","Std","200605","2",13566246
"617","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_H2OinMatrix_1 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",77357615.6390899,"H2OinMatrix","Std","200605","1",2259379
"618","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Std_H2OinMatrix_2 Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",610760256.939259,"H2OinMatrix","Std","200605","2",2521771
"619","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT0-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2331860.80926333,"GBTFate1MT0-IS","Smp","200605","A",2619646
"620","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT0-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2018188.55031394,"GBTFate1MT0-IS","Smp","200605","B",2183787
"621","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT0-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3112931.00919291,"GBTFate1MT0-IS","Smp","200605","C",3617510
"622","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT12-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2658507.89934168,"GBTFate1MT12-IS","Smp","200605","A",3009317
"623","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT12-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2096730.91392584,"GBTFate1MT12-IS","Smp","200605","B",2417110
"624","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT12-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2978987.74614827,"GBTFate1MT12-IS","Smp","200605","C",2974034
"625","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT36-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",4401607.35621181,"GBTFate1MT36-IS","Smp","200605","A",5064200
"626","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT36-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3313163.63853654,"GBTFate1MT36-IS","Smp","200605","B",3656862
"627","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT36-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",4290678.53899447,"GBTFate1MT36-IS","Smp","200605","C",4570413
"628","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT4-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1985459.94845914,"GBTFate1MT4-IS","Smp","200605","A",1901664
"629","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT4-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2601752.0259794,"GBTFate1MT4-IS","Smp","200605","B",3037422
"630","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT4-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2646647.09691793,"GBTFate1MT4-IS","Smp","200605","C",2609269
"631","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT50-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3953167.48280005,"GBTFate1MT50-IS","Smp","200605","A",4414203
"632","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT50-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3355921.26248572,"GBTFate1MT50-IS","Smp","200605","B",3621865
"633","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT50-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",4399091.88223361,"GBTFate1MT50-IS","Smp","200605","C",4755023
"634","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT8-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1851836.73383614,"GBTFate1MT8-IS","Smp","200605","A",2096865
"635","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT8-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",4922421.66807991,"GBTFate1MT8-IS","Smp","200605","B",5237830
"636","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MT8-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2846035.25396361,"GBTFate1MT8-IS","Smp","200605","C",3014978
"637","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MTlong-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",9072695.41133745,"GBTFate1MTlong-IS","Smp","200605","A",9371099
"638","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MTlong-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",11710503.9744668,"GBTFate1MTlong-IS","Smp","200605","B",11547172
"639","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate1MTlong-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",10435715.0159981,"GBTFate1MTlong-IS","Smp","200605","C",12071632
"640","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT0-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2113466.71548785,"GBTFate2MT0-IS","Smp","200605","A",2469084
"641","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT0-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2291970.35597816,"GBTFate2MT0-IS","Smp","200605","B",2470551
"642","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT0-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1614706.38580384,"GBTFate2MT0-IS","Smp","200605","C",1853378
"643","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT12-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1518380.29732377,"GBTFate2MT12-IS","Smp","200605","A",1834652
"644","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT12-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1947865.78993494,"GBTFate2MT12-IS","Smp","200605","B",2291176
"645","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT12-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",3354690.79752133,"GBTFate2MT12-IS","Smp","200605","C",3392373
"646","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT24-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2346466.99712382,"GBTFate2MT24-IS","Smp","200605","A",2396860
"647","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT24-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2645651.65690044,"GBTFate2MT24-IS","Smp","200605","B",2386950
"648","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT24-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2216692.31538271,"GBTFate2MT24-IS","Smp","200605","C",2429621
"649","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT48-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1810867.76701608,"GBTFate2MT48-IS","Smp","200605","A",2123957
"650","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT48-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1656828.65108906,"GBTFate2MT48-IS","Smp","200605","B",1859195
"651","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT48-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2340930.70460753,"GBTFate2MT48-IS","Smp","200605","C",2412252
"652","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT5-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1458785.58379573,"GBTFate2MT5-IS","Smp","200605","A",1550506
"653","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT5-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1892878.2349775,"GBTFate2MT5-IS","Smp","200605","B",2212649
"654","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MT5-IS_C Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",1458246.8490027,"GBTFate2MT5-IS","Smp","200605","C",1636025
"655","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MTlong-IS_A Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2042966.60671636,"GBTFate2MTlong-IS","Smp","200605","A",2195394
"656","Aspartic acid_13C-0 15N-0",0.209400612399404,0.126090456252465,0.602149414978616,"L-Methionine, D3 - IS.Norm.Area",0.083310156146939,"200605_Smp_GBTFate2MTlong-IS_B Aspartic acid_13C-0 15N-0","L-Methionine, D3 - IS.Norm.Area",2121570.32354276,"GBTFate2MTlong-IS","Smp","200605","B",2235453
