Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Fate1,50,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",150193055,2.840617165147121,200605_Smp_GBTFate1MT50-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.56,2406095,0,85992,HILICNeg,0,1,200605,GBTFate1MT50,neg,ok,ok,ok,ok,all ok,2406095,156.004776,10.67,HILIC,0,2406095,2406095,0.016020015039976382,0.04550672970847195,900,2,50,14,0.011248656827538154
Fate1,8,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",69030472,1.8302904157570483,200605_Smp_GBTFate1MT8-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.87,69030472,0,1342909,HILICNeg,0,0,200605,GBTFate1MT8,IS,ok,ok,ok,ok,all ok,69030472,155.001422,10.67,HILIC,0,69030472,69030472,1,1.8302904157570483,1600,2,9,4.5,0.45242338690293227
Fate1,8,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",69030472,1.8302904157570483,200605_Smp_GBTFate1MT8-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate1MT8,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1600,2,9,4.5,0
Fate1,8,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",45166590,1.8454579814501404,200605_Smp_GBTFate1MT8-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.84,44795372,0,999412,HILICNeg,0,0,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,44795372,155.001422,10.67,HILIC,0,44795372,44795372,0.991781137340676,1.8302904157570483,1600,2,9,4.5,0.45242338690293227
Fate1,8,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",45166590,1.8454579814501404,200605_Smp_GBTFate1MT8-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.64,371218,0,28436,HILICNeg,0,1,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,371218,156.004776,10.67,HILIC,0,371218,371218,0.008218862659324071,0.015167565693092133,1600,2,9,4.5,0.0037492200051231343
Fate1,8,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",82094582,1.6349591224897482,200605_Smp_GBTFate1MT8-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.51,81729464,0,2266394,HILICNeg,0,0,200605,GBTFate1MT8,IS,ok,ok,ok,ok,all ok,81729464,155.001422,10.67,HILIC,0,81729464,81729464,0.995552471416445,1.627687595059531,1600,2,9,4.5,0.40234267099744864
Fate1,8,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",82094582,1.6349591224897482,200605_Smp_GBTFate1MT8-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.47,365118,0,105917,HILICNeg,0,1,200605,GBTFate1MT8,IS,ok,ok,ok,ok,all ok,365118,156.004776,10.67,HILIC,0,365118,365118,0.004447528583555002,0.007271527430217159,1600,2,9,4.5,0.0017974246270506123
Fate1,8,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",53543519,1.6463918556788257,200605_Smp_GBTFate1MT8-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.51,52935224,0,1902066,HILICNeg,0,0,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,52935224,155.001422,10.67,HILIC,0,52935224,52935224,0.9886392412870734,1.627687595059531,1600,2,9,4.5,0.40234267099744864
Fate1,8,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",53543519,1.6463918556788257,200605_Smp_GBTFate1MT8-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.3,608295,0,56776,HILICNeg,0,1,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,608295,156.004776,10.67,HILIC,0,608295,608295,0.011360758712926583,0.018704260619294585,1600,2,9,4.5,0.0046234438349480305
Fate1,8,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",83043552,1.568740902704212,200605_Smp_GBTFate1MT8-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,83043552,0,1984669,HILICNeg,0,0,200605,GBTFate1MT8,IS,ok,ok,ok,ok,all ok,83043552,155.001422,10.67,HILIC,0,83043552,83043552,1,1.568740902704212,1600,2,9,4.5,0.3877718346031118
Fate1,8,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",83043552,1.568740902704212,200605_Smp_GBTFate1MT8-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate1MT8,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1600,2,9,4.5,0
Fate1,8,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",62305709,1.5853579262367765,200605_Smp_GBTFate1MT8-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,61652648,0,1857377,HILICNeg,0,0,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,61652648,155.001422,10.67,HILIC,0,61652648,61652648,0.989518440436975,1.568740902704212,1600,2,9,4.5,0.3877718346031118
Fate1,8,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",62305709,1.5853579262367765,200605_Smp_GBTFate1MT8-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.1,653061,0,55070,HILICNeg,0,1,200605,GBTFate1MT8,neg,ok,ok,ok,ok,all ok,653061,156.004776,10.67,HILIC,0,653061,653061,0.010481559563024954,0.016617023532564494,1600,2,9,4.5,0.004107506656936176
Fate1,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",159774187,2.992084289145782,200605_Smp_GBTFate1MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.18,158388496,0,4599750,HILICNeg,0,0,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,158388496,155.001422,10.67,HILIC,0,158388496,158388496,0.9913271910436947,2.9661345137248585,800,1.9,98,48,0.7717777929816865
Fate1,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",159774187,2.992084289145782,200605_Smp_GBTFate1MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.15,1385691,0,176409,HILICNeg,0,1,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,1385691,156.004776,10.67,HILIC,0,1385691,1385691,0.008672808956305313,0.025949775420923957,800,1.9,98,48,0.006752040512680833
Fate1,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",121882138,3.0094292884722242,200605_Smp_GBTFate1MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,120128696,0,4046880,HILICNeg,0,0,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,120128696,155.001422,10.67,HILIC,0,120128696,120128696,0.9856136261738369,2.9661345137248585,800,1.9,98,48,0.7717777929816865
Fate1,96,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",121882138,3.0094292884722242,200605_Smp_GBTFate1MTlong-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.1,1753442,0,81066,HILICNeg,0,1,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,1753442,156.004776,10.67,HILIC,0,1753442,1753442,0.01438637382616311,0.043294774747365476,800,1.9,98,48,0.011265148477774156
Fate1,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",131724795,2.854273676934633,200605_Smp_GBTFate1MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.31,131176224,0,3727161,HILICNeg,0,0,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,131176224,155.001422,10.67,HILIC,0,131176224,131176224,0.9958354765327211,2.842386987225002,800,1.8,98,48,0.7806668497209528
Fate1,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",131724795,2.854273676934633,200605_Smp_GBTFate1MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.31,548571,0,115973,HILICNeg,0,1,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,548571,156.004776,10.67,HILIC,0,548571,548571,0.004164523467278882,0.01188668970963066,800,1.8,98,48,0.0032647013411384123
Fate1,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",106596876,2.883010059912696,200605_Smp_GBTFate1MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.3,105094872,0,3566412,HILICNeg,0,0,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,105094872,155.001422,10.67,HILIC,0,105094872,105094872,0.9859094932575697,2.842386987225002,800,1.8,98,48,0.7806668497209528
Fate1,96,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",106596876,2.883010059912696,200605_Smp_GBTFate1MTlong-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.34,1502004,0,81417,HILICNeg,0,1,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,1502004,156.004776,10.67,HILIC,0,1502004,1502004,0.014090506742430238,0.04062307268769405,800,1.8,98,48,0.011157202141587556
Fate1,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",265356004,5.428265159510831,200605_Smp_GBTFate1MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.13,262588736,1338552,6452916,HILICNeg,0,0,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,262588736,155.001422,10.67,HILIC,0,262588736,262588736,0.9895714890249855,5.371656436719583,800,2,98,48,1.3278018490712582
Fate1,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",265356004,5.428265159510831,200605_Smp_GBTFate1MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.1,2767268,0,222706,HILICNeg,0,1,200605,GBTFate1MTlong,IS,ok,ok,ok,ok,all ok,2767268,156.004776,10.67,HILIC,0,2767268,2767268,0.010428510975014531,0.056608722791247706,800,2,98,48,0.013992921491025883
Fate1,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",168019640,5.466776866098745,200605_Smp_GBTFate1MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,165096144,0,4805599,HILICNeg,0,0,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,165096144,155.001422,10.67,HILIC,0,165096144,165096144,0.982600272206273,5.371656436719583,800,2,98,48,1.3278018490712582
Fate1,96,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",168019640,5.466776866098745,200605_Smp_GBTFate1MTlong-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.21,2923496,0,113801,HILICNeg,0,1,200605,GBTFate1MTlong,neg,ok,ok,ok,ok,all ok,2923496,156.004776,10.67,HILIC,0,2923496,2923496,0.01739972779372697,0.09512042937916196,800,2,98,48,0.023512501870137117
Fate2,0,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",51001960,0.7915207434433273,200605_Smp_GBTFate2MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,51001960,0,1153914,HILICNeg,0,0,200605,GBTFate2MT0,IS,ok,ok,ok,ok,all ok,51001960,155.001422,10.67,HILIC,0,51001960,51001960,1,0.7915207434433273,700,2,0.3,0,0.19565337416927794
Fate2,0,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",51001960,0.7915207434433273,200605_Smp_GBTFate2MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT0,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,700,2,0.3,0,0
Fate2,0,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",31848300,0.800278646305059,200605_Smp_GBTFate2MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,31499766,0,895840,HILICNeg,0,0,200605,GBTFate2MT0,neg,ok,ok,ok,ok,all ok,31499766,155.001422,10.67,HILIC,0,31499766,31499766,0.989056433153418,0.7915207434433273,700,2,0.3,0,0.19565337416927794
Fate2,0,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",31848300,0.800278646305059,200605_Smp_GBTFate2MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.97,348534,0,37993,HILICNeg,0,1,200605,GBTFate2MT0,neg,ok,ok,ok,ok,all ok,348534,156.004776,10.67,HILIC,0,348534,348534,0.010943566846582079,0.008757902861731628,700,2,0.3,0,0.002164836815381902
Fate2,0,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",48030852,0.9443218227075622,200605_Smp_GBTFate2MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.36,48030852,0,1582565,HILICNeg,0,0,200605,GBTFate2MT0,IS,ok,ok,ok,ok,all ok,48030852,155.001422,10.67,HILIC,0,48030852,48030852,1,0.9443218227075622,700,2,0.3,0,0.23342376361567327
Fate2,0,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",48030852,0.9443218227075622,200605_Smp_GBTFate2MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT0,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",27484650,0.9555113032739564,200605_Smp_GBTFate2MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.33,27162792,0,1147421,HILICNeg,0,0,200605,GBTFate2MT0,neg,ok,ok,ok,ok,all ok,27162792,155.001422,10.67,HILIC,0,27162792,27162792,0.9882895361592744,0.9443218227075622,700,2,0.3,0,0.23342376361567327
Fate2,0,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",27484650,0.9555113032739564,200605_Smp_GBTFate2MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.29,321858,0,29738,HILICNeg,0,1,200605,GBTFate2MT0,neg,ok,ok,ok,ok,all ok,321858,156.004776,10.67,HILIC,0,321858,321858,0.011710463840725641,0.011189480566394298,700,2,0.3,0,0.002765890402938452
Fate2,0,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",38215224,0.5438363286269287,200605_Smp_GBTFate2MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.14,38215224,0,972259,HILICNeg,0,0,200605,GBTFate2MT0,IS,ok,ok,ok,ok,all ok,38215224,155.001422,10.67,HILIC,0,38215224,38215224,1,0.5438363286269287,700,2,0.3,0,0.1344290892855284
Fate2,0,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",38215224,0.5438363286269287,200605_Smp_GBTFate2MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT0,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,700,2,0.3,0,0
Fate2,0,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",25400202,0.5438363286269287,200605_Smp_GBTFate2MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.1,25400202,0,765057,HILICNeg,0,0,200605,GBTFate2MT0,neg,ok,ok,ok,ok,all ok,25400202,155.001422,10.67,HILIC,0,25400202,25400202,1,0.5438363286269287,700,2,0.3,0,0.1344290892855284
Fate2,0,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",25400202,0.5438363286269287,200605_Smp_GBTFate2MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.61,NA,0,27190,HILICNeg,0,1,200605,GBTFate2MT0,neg,ok,ok,ok,bad RT,something is wrong,267623,156.004776,10.67,HILIC,0,NA,0,0,0,700,2,0.3,0,0
Fate2,12,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",70808128,0.9681065253211386,200605_Smp_GBTFate2MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.78,70808128,0,1625990,HILICNeg,0,0,200605,GBTFate2MT12,IS,ok,ok,ok,ok,all ok,70808128,155.001422,10.67,HILIC,0,70808128,70808128,1,0.9681065253211386,1900,2,13,7,0.23930302497238118
Fate2,12,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",70808128,0.9681065253211386,200605_Smp_GBTFate2MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT12,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1900,2,13,7,0
Fate2,12,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",44370981,0.980929490662826,200605_Smp_GBTFate2MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.91,43790952,0,1279786,HILICNeg,0,0,200605,GBTFate2MT12,neg,ok,ok,ok,ok,all ok,43790952,155.001422,10.67,HILIC,0,43790952,43790952,0.986927740001962,0.9681065253211386,1900,2,13,7,0.23930302497238118
Fate2,12,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",44370981,0.980929490662826,200605_Smp_GBTFate2MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.68,580029,0,53919,HILICNeg,0,1,200605,GBTFate2MT12,neg,ok,ok,ok,ok,all ok,580029,156.004776,10.67,HILIC,0,580029,580029,0.013072259998037907,0.012822965341687358,1900,2,13,7,0.0031696660595938926
Fate2,12,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",79546784,1.0069097458904464,200605_Smp_GBTFate2MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.01,79546784,0,1404845,HILICNeg,0,0,200605,GBTFate2MT12,IS,ok,ok,ok,ok,all ok,79546784,155.001422,10.67,HILIC,0,79546784,79546784,1,1.0069097458904464,1900,2,13,7,0.24889466372083982
Fate2,12,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",79546784,1.0069097458904464,200605_Smp_GBTFate2MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT12,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,1900,2,13,7,0
Fate2,12,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",50511492,1.0069097458904464,200605_Smp_GBTFate2MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.97,50511492,0,1313575,HILICNeg,0,0,200605,GBTFate2MT12,neg,ok,ok,ok,ok,all ok,50511492,155.001422,10.67,HILIC,0,50511492,50511492,1,1.0069097458904464,1900,2,13,7,0.24889466372083982
Fate2,12,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",50511492,1.0069097458904464,200605_Smp_GBTFate2MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.03,NA,0,28658,HILICNeg,0,1,200605,GBTFate2MT12,neg,ok,ok,ok,bad RT,something is wrong,463603,156.004776,10.67,HILIC,0,NA,0,0,0,1900,2,13,7,0
Fate2,12,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",71898178,1.2829456664468404,200605_Smp_GBTFate2MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,71819856,0,2398927,HILICNeg,0,0,200605,GBTFate2MT12,IS,ok,ok,ok,ok,all ok,71819856,155.001422,10.67,HILIC,0,71819856,71819856,0.9989106538972379,1.281548094585041,1900,2,13,7,0.3167816016734944
Fate2,12,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",71898178,1.2829456664468404,200605_Smp_GBTFate2MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.29,78322,0,70116,HILICNeg,0,1,200605,GBTFate2MT12,IS,ok,ok,ok,ok,all ok,78322,156.004776,10.67,HILIC,0,78322,78322,0.001089346102762159,0.0013975718617994662,1900,2,13,7,3.4546112994533735e-4
Fate2,12,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",42753359,1.2970314922694441,200605_Smp_GBTFate2MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.22,42242988,0,1964367,HILICNeg,0,0,200605,GBTFate2MT12,neg,ok,ok,ok,ok,all ok,42242988,155.001422,10.67,HILIC,0,42242988,42242988,0.9880624350475011,1.281548094585041,1900,2,13,7,0.3167816016734944
Fate2,12,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",42753359,1.2970314922694441,200605_Smp_GBTFate2MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.22,510371,0,48780,HILICNeg,0,1,200605,GBTFate2MT12,neg,ok,ok,ok,ok,all ok,510371,156.004776,10.67,HILIC,0,510371,510371,0.01193756495249882,0.01548339768440296,1900,2,13,7,0.003827289462281954
Fate2,24,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",70365040,1.3203277510799445,200605_Smp_GBTFate2MT24-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,70291392,0,2283939,HILICNeg,0,0,200605,GBTFate2MT24,IS,ok,ok,ok,ok,all ok,70291392,155.001422,10.67,HILIC,0,70291392,70291392,0.9989533438764477,1.3189458219541808,700,2,25,12,0.32602582124278073
Fate2,24,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",70365040,1.3203277510799445,200605_Smp_GBTFate2MT24-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.34,73648,0,63909,HILICNeg,0,1,200605,GBTFate2MT24,IS,ok,ok,ok,ok,all ok,73648,156.004776,10.67,HILIC,0,73648,73648,0.001046656123552264,0.0013819291257638135,700,2,25,12,3.415944541671379e-4
Fate2,24,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",29574033,1.3301712148960263,200605_Smp_GBTFate2MT24-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,29324456,0,1363719,HILICNeg,0,0,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,29324456,155.001422,10.67,HILIC,0,29324456,29324456,0.991560941316323,1.3189458219541808,700,2,25,12,0.32602582124278073
Fate2,24,A,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",29574033,1.3301712148960263,200605_Smp_GBTFate2MT24-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",9.12,249577,0,37536,HILICNeg,0,1,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,249577,156.004776,10.67,HILIC,0,249577,249577,0.008439058683676995,0.011225392941845488,700,2,25,12,0.0027747674633183134
Fate2,24,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",85973544,1.1502903397145645,200605_Smp_GBTFate2MT24-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.98,85973544,0,1924582,HILICNeg,0,0,200605,GBTFate2MT24,IS,ok,ok,ok,ok,all ok,85973544,155.001422,10.67,HILIC,0,85973544,85973544,1,1.1502903397145645,700,2,25,12,0.2843364347729108
Fate2,24,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",85973544,1.1502903397145645,200605_Smp_GBTFate2MT24-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",NA,NA,NA,NA,HILICNeg,0,1,200605,GBTFate2MT24,IS,NA,NA,NA,bad RT,something is wrong,NA,156.004776,10.67,HILIC,0,NA,0,0,0,700,2,25,12,0
Fate2,24,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",58461406,1.162664925700388,200605_Smp_GBTFate2MT24-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.93,57839184,0,1717366,HILICNeg,0,0,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,57839184,155.001422,10.67,HILIC,0,57839184,57839184,0.9893567048319023,1.1502903397145645,700,2,25,12,0.2843364347729108
Fate2,24,B,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",58461406,1.162664925700388,200605_Smp_GBTFate2MT24-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.98,622222,0,59944,HILICNeg,0,1,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,622222,156.004776,10.67,HILIC,0,622222,622222,0.010643295168097736,0.012374585985823652,700,2,25,12,0.0030588326612157957
Fate2,24,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",88141244,1.0386857586570408,200605_Smp_GBTFate2MT24-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.71,88061320,0,1750563,HILICNeg,0,0,200605,GBTFate2MT24,IS,ok,ok,ok,ok,all ok,88061320,155.001422,10.67,HILIC,0,88061320,88061320,0.9990932281373293,1.037743907636934,700,2,25,12,0.2565164573824149
Fate2,24,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",88141244,1.0386857586570408,200605_Smp_GBTFate2MT24-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.73,79924,0,61069,HILICNeg,0,1,200605,GBTFate2MT24,IS,ok,ok,ok,ok,all ok,79924,156.004776,10.67,HILIC,0,79924,79924,9.067718626707832e-4,9.418510201070605e-4,700,2,25,12,2.3281301415686395e-4
Fate2,24,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",57248143,1.0465901574007768,200605_Smp_GBTFate2MT24-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.82,56764256,0,1367414,HILICNeg,0,0,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,56764256,155.001422,10.67,HILIC,0,56764256,56764256,0.9915475511581223,1.037743907636934,700,2,25,12,0.2565164573824149
Fate2,24,C,Smp,"(R)-2,3-Dihydroxypropane-1-sulfonate",57248143,1.0465901574007768,200605_Smp_GBTFate2MT24-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1",8.71,483887,0,48683,HILICNeg,0,1,200605,GBTFate2MT24,neg,ok,ok,ok,ok,all ok,483887,156.004776,10.67,HILIC,0,483887,483887,0.008452448841877718,0.008846249763842814,700,2,25,12,0.0021866749916250924
