Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
Isethionic acid,200605_Smp_GBTFate1MT4-neg_C,Isethionic acid_13C-1,7.15,NA,0,90420,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,ok,ok,ok,bad RT,something is wrong,789436,125.994211,7.2,HILIC,0,NA,0,101497085,0
Isethionic acid,200605_Smp_GBTFate1MT50-neg_A,Isethionic acid_13C-1,6.91,2817363,0,141273,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,ok,ok,ok,ok,all ok,2817363,125.994211,7.2,HILIC,0,2817363,2817363,269275920,0.01046273651205054
Isethionic acid,200605_Smp_GBTFate1MT50-neg_B,Isethionic acid_13C-1,6.83,2793031,0,164660,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,ok,ok,ok,ok,all ok,2793031,125.994211,7.2,HILIC,0,2793031,2793031,255593556,0.010927626829527736
Isethionic acid,200605_Smp_GBTFate1MT50-neg_C,Isethionic acid_13C-1,6.71,4454328,0,179803,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,ok,ok,ok,ok,all ok,4454328,125.994211,7.2,HILIC,0,4454328,4454328,393460277,0.01132090902279317
Isethionic acid,200605_Smp_GBTFate1MT8-neg_A,Isethionic acid_13C-1,6.18,1287374,0,116298,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,ok,ok,ok,ok,all ok,1287374,125.994211,7.2,HILIC,0,1287374,1287374,146264635,0.008801676495483683
Isethionic acid,200605_Smp_GBTFate1MT8-neg_B,Isethionic acid_13C-1,7.54,383818,0,45018,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,ok,ok,ok,ok,all ok,383818,125.994211,7.2,HILIC,0,383818,383818,69665615,0.005509432451001832
Isethionic acid,200605_Smp_GBTFate1MT8-neg_C,Isethionic acid_13C-1,6.88,1423603,0,90317,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,ok,ok,ok,ok,all ok,1423603,125.994211,7.2,HILIC,0,1423603,1423603,152260064,0.009349812173991993
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_A,Isethionic acid_13C-1,7.25,5182881,0,224401,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,ok,ok,ok,ok,all ok,5182881,125.994211,7.2,HILIC,0,5182881,5182881,402926718,0.012863085937130632
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_B,Isethionic acid_13C-1,7.33,5529890,0,214588,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,ok,ok,ok,ok,all ok,5529890,125.994211,7.2,HILIC,0,5529890,5529890,420852927,0.013139720898270002
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_C,Isethionic acid_13C-1,7.02,8055293,0,456251,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,ok,ok,ok,ok,all ok,8055293,125.994211,7.2,HILIC,0,8055293,8055293,570618362,0.014116778457262474
Isethionic acid,200605_Smp_GBTFate2MT0-neg_A,Isethionic acid_13C-1,7.02,380617,0,68240,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,ok,ok,ok,ok,all ok,380617,125.994211,7.2,HILIC,0,380617,380617,68721182,0.005538568879679631
Isethionic acid,200605_Smp_GBTFate2MT0-neg_B,Isethionic acid_13C-1,7.45,352435,0,65341,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,ok,ok,ok,ok,all ok,352435,125.994211,7.2,HILIC,0,352435,352435,59750300,0.0058984641081300014
Isethionic acid,200605_Smp_GBTFate2MT0-neg_C,Isethionic acid_13C-1,6.98,485064,0,52020,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,ok,ok,ok,ok,all ok,485064,125.994211,7.2,HILIC,0,485064,485064,81308549,0.005965719545677786
Isethionic acid,200605_Smp_GBTFate2MT12-neg_A,Isethionic acid_13C-1,7.01,1196056,0,80991,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,ok,ok,ok,ok,all ok,1196056,125.994211,7.2,HILIC,0,1196056,1196056,132600853,0.00901997214150651
Isethionic acid,200605_Smp_GBTFate2MT12-neg_B,Isethionic acid_13C-1,6.68,1442201,0,71995,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,ok,ok,ok,ok,all ok,1442201,125.994211,7.2,HILIC,0,1442201,1442201,157542166,0.009154380929357032
Isethionic acid,200605_Smp_GBTFate2MT12-neg_C,Isethionic acid_13C-1,7.36,417620,0,57978,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,ok,ok,ok,ok,all ok,417620,125.994211,7.2,HILIC,0,417620,417620,66785961,0.006253110590113392
Isethionic acid,200605_Smp_GBTFate2MT24-neg_A,Isethionic acid_13C-1,7.38,474392,0,60558,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,ok,ok,ok,ok,all ok,474392,125.994211,7.2,HILIC,0,474392,474392,63949753,0.007418199097657187
Isethionic acid,200605_Smp_GBTFate2MT24-neg_B,Isethionic acid_13C-1,6.9,1494325,0,90157,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,ok,ok,ok,ok,all ok,1494325,125.994211,7.2,HILIC,0,1494325,1494325,155666658,0.009599518735733377
Isethionic acid,200605_Smp_GBTFate2MT24-neg_C,Isethionic acid_13C-1,6.32,2062180,0,101555,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,ok,ok,ok,ok,all ok,2062180,125.994211,7.2,HILIC,0,2062180,2062180,176798481,0.011664014240031847
Isethionic acid,200605_Smp_GBTFate2MT48-neg_A,Isethionic acid_13C-1,6.18,2598981,0,146895,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,ok,ok,ok,ok,all ok,2598981,125.994211,7.2,HILIC,0,2598981,2598981,230806690,0.011260423170576208
Isethionic acid,200605_Smp_GBTFate2MT48-neg_B,Isethionic acid_13C-1,6.69,1396640,0,88832,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,ok,ok,ok,ok,all ok,1396640,125.994211,7.2,HILIC,0,1396640,1396640,154548237,0.00903691965117661
Isethionic acid,200605_Smp_GBTFate2MT48-neg_C,Isethionic acid_13C-1,7.39,592242,0,70906,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,ok,ok,ok,ok,all ok,592242,125.994211,7.2,HILIC,0,592242,592242,64268479,0.009215123949020172
Isethionic acid,200605_Smp_GBTFate2MT5-neg_A,Isethionic acid_13C-1,7.19,402984,0,42250,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,ok,ok,ok,ok,all ok,402984,125.994211,7.2,HILIC,0,402984,402984,50775517,0.007936580931317746
Isethionic acid,200605_Smp_GBTFate2MT5-neg_B,Isethionic acid_13C-1,6.52,1647684,0,92760,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,ok,ok,ok,ok,all ok,1647684,125.994211,7.2,HILIC,0,1647684,1647684,172321985,0.00956165865893432
Isethionic acid,200605_Smp_GBTFate2MT5-neg_C,Isethionic acid_13C-1,6.92,885321,0,73598,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,ok,ok,ok,ok,all ok,885321,125.994211,7.2,HILIC,0,885321,885321,99190462,0.008925465031103495
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_A,Isethionic acid_13C-1,7.03,1912085,0,111716,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,ok,ok,ok,ok,all ok,1912085,125.994211,7.2,HILIC,0,1912085,1912085,148870690,0.012843931871344185
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_B,Isethionic acid_13C-1,6.41,2522334,0,118414,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,ok,ok,ok,ok,all ok,2522334,125.994211,7.2,HILIC,0,2522334,2522334,203578059,0.012390009082462074
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_C,Isethionic acid_13C-1,6.71,2200411,0,167587,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,ok,ok,ok,ok,all ok,2200411,125.994211,7.2,HILIC,0,2200411,2200411,186967208,0.011768967529322041
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.95,90480544,0,1827252,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,90480544,155.001422,10.67,HILIC,0,90480544,90480544,90480544,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,76511056,0,1795183,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,76511056,155.001422,10.67,HILIC,0,76511056,76511056,76511056,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,119084992,0,2060897,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,119084992,155.001422,10.67,HILIC,0,119084992,119084992,119143153,0.9995118393417035
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.87,101154688,0,2131218,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,101154688,155.001422,10.67,HILIC,0,101154688,101154688,101254072,0.9990184691041364
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.1,47406452,0,1368610,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,47406452,155.001422,10.67,HILIC,0,47406452,47406452,47406452,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.82,83411552,0,1346047,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,83411552,155.001422,10.67,HILIC,0,83411552,83411552,83411552,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.25,116263496,0,3401765,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,116263496,155.001422,10.67,HILIC,0,116263496,116263496,116869825,0.9948119285709549
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.28,86558568,0,2394181,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,86558568,155.001422,10.67,HILIC,0,86558568,86558568,86755762,0.9977270212899519
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.12,150134896,0,2708895,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,150134896,155.001422,10.67,HILIC,0,150134896,150134896,150894794,0.9949640542270796
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.38,37666720,0,1275350,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,37666720,155.001422,10.67,HILIC,0,37666720,37666720,37666720,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,91818792,0,2826297,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,91818792,155.001422,10.67,HILIC,0,91818792,91818792,91939249,0.9986898196220855
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.12,76666160,0,1919698,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,76666160,155.001422,10.67,HILIC,0,76666160,76666160,76666160,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.93,146138080,0,3519674,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,146138080,155.001422,10.67,HILIC,0,146138080,146138080,147225677,0.9926127220321765
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,134850528,0,3084043,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,134850528,155.001422,10.67,HILIC,0,134850528,134850528,135472784,0.995406782221291
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.8,215392768,0,3999101,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,215392768,155.001422,10.67,HILIC,0,215392768,215392768,217108902,0.9920955152727915
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.87,69030472,0,1342909,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,69030472,155.001422,10.67,HILIC,0,69030472,69030472,69030472,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.51,81729464,0,2266394,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,81729464,155.001422,10.67,HILIC,0,81729464,81729464,82094582,0.995552471416445
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,83043552,0,1984669,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,83043552,155.001422,10.67,HILIC,0,83043552,83043552,83043552,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.18,158388496,0,4599750,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,158388496,155.001422,10.67,HILIC,0,158388496,158388496,159774187,0.9913271910436947
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.31,131176224,0,3727161,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,131176224,155.001422,10.67,HILIC,0,131176224,131176224,131724795,0.9958354765327211
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.13,262588736,1338552,6452916,HILICNeg,0,0,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,262588736,155.001422,10.67,HILIC,0,262588736,262588736,265356004,0.9895714890249855
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,51001960,0,1153914,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,51001960,155.001422,10.67,HILIC,0,51001960,51001960,51001960,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.36,48030852,0,1582565,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,48030852,155.001422,10.67,HILIC,0,48030852,48030852,48030852,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.14,38215224,0,972259,HILICNeg,0,0,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,38215224,155.001422,10.67,HILIC,0,38215224,38215224,38215224,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.78,70808128,0,1625990,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,70808128,155.001422,10.67,HILIC,0,70808128,70808128,70808128,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.01,79546784,0,1404845,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,79546784,155.001422,10.67,HILIC,0,79546784,79546784,79546784,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,71819856,0,2398927,HILICNeg,0,0,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,71819856,155.001422,10.67,HILIC,0,71819856,71819856,71898178,0.9989106538972379
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,70291392,0,2283939,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,70291392,155.001422,10.67,HILIC,0,70291392,70291392,70365040,0.9989533438764477
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.98,85973544,0,1924582,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,ok,all ok,85973544,155.001422,10.67,HILIC,0,85973544,85973544,85973544,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT24-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.71,88061320,0,1750563,HILICNeg,0,0,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,88061320,155.001422,10.67,HILIC,0,88061320,88061320,88141244,0.9990932281373293
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.7,106362968,0,1897192,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,106362968,155.001422,10.67,HILIC,0,106362968,106362968,106362968,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.79,112180008,0,2344698,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,112180008,155.001422,10.67,HILIC,0,112180008,112180008,112180008,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT48-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,75018224,0,2545306,HILICNeg,0,0,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,75018224,155.001422,10.67,HILIC,0,75018224,75018224,75199783,0.9975856446287884
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.28,34983548,0,1058744,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,34983548,155.001422,10.67,HILIC,0,34983548,34983548,34983548,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.76,93880904,0,1776138,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,ok,all ok,93880904,155.001422,10.67,HILIC,0,93880904,93880904,93880904,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MT5-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,54440904,0,1312452,HILICNeg,0,0,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,54440904,155.001422,10.67,HILIC,0,54440904,54440904,54440904,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,46653524,0,1289718,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,46653524,155.001422,10.67,HILIC,0,46653524,46653524,46653524,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.89,68075424,0,1287516,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,68075424,155.001422,10.67,HILIC,0,68075424,68075424,68075424,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate2MTlong-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.02,54856096,0,1246967,HILICNeg,0,0,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,54856096,155.001422,10.67,HILIC,0,54856096,54856096,54856096,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.95,54070176,0,1331663,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,ok,ok,ok,ok,all ok,54070176,155.001422,10.67,HILIC,0,54070176,54070176,54677493,0.988892742394023
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.19,49193256,0,1512024,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,ok,ok,ok,ok,all ok,49193256,155.001422,10.67,HILIC,0,49193256,49193256,49693250,0.9899383920351356
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.83,82470176,0,1724125,HILICNeg,0,0,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,ok,ok,ok,ok,all ok,82470176,155.001422,10.67,HILIC,0,82470176,82470176,83444419,0.9883246475716968
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.86,72614688,0,1683564,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,ok,ok,ok,ok,all ok,72614688,155.001422,10.67,HILIC,0,72614688,72614688,73648481,0.9859631456621624
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.19,26572734,0,1094781,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,ok,ok,ok,ok,all ok,26572734,155.001422,10.67,HILIC,0,26572734,26572734,26840149,0.9900367542669006
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.84,62936632,0,1193717,HILICNeg,0,0,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,ok,ok,ok,ok,all ok,62936632,155.001422,10.67,HILIC,0,62936632,62936632,63500362,0.9911224128139616
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,81961768,0,3183324,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,ok,ok,ok,ok,all ok,81961768,155.001422,10.67,HILIC,0,81961768,81961768,83049617,0.9869012159321577
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.25,64473448,0,2071442,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,ok,ok,ok,ok,all ok,64473448,155.001422,10.67,HILIC,0,64473448,64473448,65188173,0.9890359712949771
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-neg_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,108351232,0,2491712,HILICNeg,0,0,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,ok,ok,ok,ok,all ok,108351232,155.001422,10.67,HILIC,0,108351232,108351232,109839054,0.9864545264565007
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.23,25467134,0,1058666,HILICNeg,0,0,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,ok,ok,ok,ok,all ok,25467134,155.001422,10.67,HILIC,0,25467134,25467134,25711529,0.9904947309823543
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-neg_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.17,61882944,0,2228422,HILICNeg,0,0,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,ok,ok,ok,ok,all ok,61882944,155.001422,10.67,HILIC,0,61882944,61882944,62694954,0.9870482399588331
