Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
Isethionic acid,200605_Smp_GBTFate1MT4-IS_A,Isethionic acid_13C-1,7.27,516337,0,110732,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,516337,125.994211,7.2,HILIC,0,516337,516337,111258750,0.004640866448706282
Isethionic acid,200605_Smp_GBTFate1MT4-IS_B,Isethionic acid_13C-1,7.31,2985988,0,178973,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,2985988,125.994211,7.2,HILIC,0,2985988,2985988,178894353,0.016691348552516916
Isethionic acid,200605_Smp_GBTFate1MT4-IS_C,Isethionic acid_13C-1,7.11,1542232,0,134895,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,1542232,125.994211,7.2,HILIC,0,1542232,1542232,159913717,0.009644150789140871
Isethionic acid,200605_Smp_GBTFate1MT50-IS_A,Isethionic acid_13C-1,6.91,5999783,0,215159,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,5999783,125.994211,7.2,HILIC,0,5999783,5999783,332046468,0.018069106520356062
Isethionic acid,200605_Smp_GBTFate1MT50-IS_B,Isethionic acid_13C-1,6.78,NA,0,219693,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,bad RT,something is wrong,5494210,125.994211,7.2,HILIC,0,NA,0,290976093,0
Isethionic acid,200605_Smp_GBTFate1MT50-IS_C,Isethionic acid_13C-1,6.56,8775095,0,262782,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,8775095,125.994211,7.2,HILIC,0,8775095,8775095,442607828,0.01982589200839891
Isethionic acid,200605_Smp_GBTFate1MT8-IS_A,Isethionic acid_13C-1,6.43,1695644,0,147393,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,1695644,125.994211,7.2,HILIC,0,1695644,1695644,178068297,0.009522436214459893
Isethionic acid,200605_Smp_GBTFate1MT8-IS_B,Isethionic acid_13C-1,7.6,1397853,0,120656,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,1397853,125.994211,7.2,HILIC,0,1397853,1397853,136665258,0.01022829810923856
Isethionic acid,200605_Smp_GBTFate1MT8-IS_C,Isethionic acid_13C-1,7.16,1026539,0,139990,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,1026539,125.994211,7.2,HILIC,0,1026539,1026539,166304520,0.006172646419952988
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_A,Isethionic acid_13C-1,7.2,4552356,0,323483,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,4552356,125.994211,7.2,HILIC,0,4552356,4552356,494729985,0.00920169817481348
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_B,Isethionic acid_13C-1,7.3,10702928,0,389590,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,10702928,125.994211,7.2,HILIC,0,10702928,10702928,537817773,0.019900658805487262
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_C,Isethionic acid_13C-1,7.16,11998846,0,475193,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,11998846,125.994211,7.2,HILIC,0,11998846,11998846,627254331,0.019129156080709468
Isethionic acid,200605_Smp_GBTFate2MT0-IS_A,Isethionic acid_13C-1,6.97,235068,0,93611,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,235068,125.994211,7.2,HILIC,0,235068,235068,106221217,0.002213004206118256
Isethionic acid,200605_Smp_GBTFate2MT0-IS_B,Isethionic acid_13C-1,7.2,193166,0,69985,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,193166,125.994211,7.2,HILIC,0,193166,193166,102838067,0.001878351136257744
Isethionic acid,200605_Smp_GBTFate2MT0-IS_C,Isethionic acid_13C-1,7.02,688843,0,93873,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,688843,125.994211,7.2,HILIC,0,688843,688843,97194888,0.007087234875974136
Isethionic acid,200605_Smp_GBTFate2MT12-IS_A,Isethionic acid_13C-1,7.05,942373,0,114279,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,942373,125.994211,7.2,HILIC,0,942373,942373,156507122,0.00602127869938085
Isethionic acid,200605_Smp_GBTFate2MT12-IS_B,Isethionic acid_13C-1,6.77,1426079,0,125761,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,1426079,125.994211,7.2,HILIC,0,1426079,1426079,192164252,0.007421146155737645
Isethionic acid,200605_Smp_GBTFate2MT12-IS_C,Isethionic acid_13C-1,7.27,1806619,0,108651,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,1806619,125.994211,7.2,HILIC,0,1806619,1806619,119453984,0.015123974433535846
Isethionic acid,200605_Smp_GBTFate2MT24-IS_A,Isethionic acid_13C-1,7.39,1191795,0,156277,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,1191795,125.994211,7.2,HILIC,0,1191795,1191795,129443928,0.009207036733310503
Isethionic acid,200605_Smp_GBTFate2MT24-IS_B,Isethionic acid_13C-1,7.02,NA,0,124202,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,bad RT,something is wrong,973427,125.994211,7.2,HILIC,0,NA,0,193916029,0
Isethionic acid,200605_Smp_GBTFate2MT24-IS_C,Isethionic acid_13C-1,6.5,1531690,0,148575,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,1531690,125.994211,7.2,HILIC,0,1531690,1531690,206711623,0.007409791369109419
Isethionic acid,200605_Smp_GBTFate2MT48-IS_A,Isethionic acid_13C-1,6.49,1549188,0,135815,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,1549188,125.994211,7.2,HILIC,0,1549188,1549188,254145121,0.006095682631656737
Isethionic acid,200605_Smp_GBTFate2MT48-IS_B,Isethionic acid_13C-1,6.5,4144001,0,160137,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,4144001,125.994211,7.2,HILIC,0,4144001,4144001,230397134,0.017986339187708818
Isethionic acid,200605_Smp_GBTFate2MT48-IS_C,Isethionic acid_13C-1,7.27,2607774,0,132287,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,2607774,125.994211,7.2,HILIC,0,2607774,2607774,147573931,0.017670966561160455
Isethionic acid,200605_Smp_GBTFate2MT5-IS_A,Isethionic acid_13C-1,7.38,419623,0,78668,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,419623,125.994211,7.2,HILIC,0,419623,419623,84786964,0.00494914524831907
Isethionic acid,200605_Smp_GBTFate2MT5-IS_B,Isethionic acid_13C-1,6.64,NA,0,100431,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,bad RT,something is wrong,651861,125.994211,7.2,HILIC,0,NA,0,202516717,0
Isethionic acid,200605_Smp_GBTFate2MT5-IS_C,Isethionic acid_13C-1,6.96,726720,0,95771,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,726720,125.994211,7.2,HILIC,0,726720,726720,114661637,0.00633795242257007
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_A,Isethionic acid_13C-1,6.95,3592718,0,166149,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,3592718,125.994211,7.2,HILIC,0,3592718,3592718,178413819,0.020136993984754062
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_B,Isethionic acid_13C-1,6.44,1528311,911312,171166,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,1528311,125.994211,7.2,HILIC,0,1528311,1528311,239966020,0.006368864225026527
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_C,Isethionic acid_13C-1,6.96,1143527,0,176294,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,1143527,125.994211,7.2,HILIC,0,1143527,1143527,213639860,0.005352591974175606
Isethionic acid,200605_Smp_GBTFate1MT0-neg_A,Isethionic acid_13C-1,6.87,NA,0,67769,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,ok,ok,ok,bad RT,something is wrong,788640,125.994211,7.2,HILIC,0,NA,0,125005485,0
Isethionic acid,200605_Smp_GBTFate1MT0-neg_B,Isethionic acid_13C-1,7.12,1321439,0,83305,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,ok,ok,ok,ok,all ok,1321439,125.994211,7.2,HILIC,0,1321439,1321439,140605308,0.009398215606483363
Isethionic acid,200605_Smp_GBTFate1MT0-neg_C,Isethionic acid_13C-1,6.32,2162427,0,125190,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,ok,ok,ok,ok,all ok,2162427,125.994211,7.2,HILIC,0,2162427,2162427,220314872,0.009815165814135326
Isethionic acid,200605_Smp_GBTFate1MT12-neg_A,Isethionic acid_13C-1,7.19,2161172,0,76298,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,ok,ok,ok,ok,all ok,2161172,125.994211,7.2,HILIC,0,2161172,2161172,201642273,0.010717851806798469
Isethionic acid,200605_Smp_GBTFate1MT12-neg_B,Isethionic acid_13C-1,7.21,652761,0,72754,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,ok,ok,ok,ok,all ok,652761,125.994211,7.2,HILIC,0,652761,652761,87902846,0.007425937039626681
Isethionic acid,200605_Smp_GBTFate1MT12-neg_C,Isethionic acid_13C-1,6.24,1559157,0,82057,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,ok,ok,ok,ok,all ok,1559157,125.994211,7.2,HILIC,0,1559157,1559157,172340354,0.009046964125418937
Isethionic acid,200605_Smp_GBTFate1MT36-neg_A,Isethionic acid_13C-1,7.4,2744439,0,145026,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,ok,ok,ok,ok,all ok,2744439,125.994211,7.2,HILIC,0,2744439,2744439,237876804,0.011537228320925314
Isethionic acid,200605_Smp_GBTFate1MT36-neg_B,Isethionic acid_13C-1,7.11,1737037,0,129942,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,ok,ok,ok,ok,all ok,1737037,125.994211,7.2,HILIC,0,1737037,1737037,174849354,0.009934477653260302
Isethionic acid,200605_Smp_GBTFate1MT36-neg_C,Isethionic acid_13C-1,6.53,3496576,0,178770,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,ok,ok,ok,ok,all ok,3496576,125.994211,7.2,HILIC,0,3496576,3496576,305168573,0.011457850871164247
Isethionic acid,200605_Smp_GBTFate1MT4-neg_A,Isethionic acid_13C-1,7.4,523953,0,57252,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,ok,ok,ok,ok,all ok,523953,125.994211,7.2,HILIC,0,523953,523953,70068318,0.007477744791875837
Isethionic acid,200605_Smp_GBTFate1MT4-neg_B,Isethionic acid_13C-1,7.04,1274502,0,106955,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,ok,ok,ok,ok,all ok,1274502,125.994211,7.2,HILIC,0,1274502,1274502,144182067,0.00883953203417454
Isethionic acid,200605_Smp_GBTFate1MT4-neg_C,Isethionic acid_13C-1,7.15,NA,0,90420,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,ok,ok,ok,bad RT,something is wrong,789436,125.994211,7.2,HILIC,0,NA,0,101497085,0
Isethionic acid,200605_Smp_GBTFate1MT50-neg_A,Isethionic acid_13C-1,6.91,2817363,0,141273,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,ok,ok,ok,ok,all ok,2817363,125.994211,7.2,HILIC,0,2817363,2817363,269275920,0.01046273651205054
Isethionic acid,200605_Smp_GBTFate1MT50-neg_B,Isethionic acid_13C-1,6.83,2793031,0,164660,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,ok,ok,ok,ok,all ok,2793031,125.994211,7.2,HILIC,0,2793031,2793031,255593556,0.010927626829527736
Isethionic acid,200605_Smp_GBTFate1MT50-neg_C,Isethionic acid_13C-1,6.71,4454328,0,179803,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,ok,ok,ok,ok,all ok,4454328,125.994211,7.2,HILIC,0,4454328,4454328,393460277,0.01132090902279317
Isethionic acid,200605_Smp_GBTFate1MT8-neg_A,Isethionic acid_13C-1,6.18,1287374,0,116298,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,ok,ok,ok,ok,all ok,1287374,125.994211,7.2,HILIC,0,1287374,1287374,146264635,0.008801676495483683
Isethionic acid,200605_Smp_GBTFate1MT8-neg_B,Isethionic acid_13C-1,7.54,383818,0,45018,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,ok,ok,ok,ok,all ok,383818,125.994211,7.2,HILIC,0,383818,383818,69665615,0.005509432451001832
Isethionic acid,200605_Smp_GBTFate1MT8-neg_C,Isethionic acid_13C-1,6.88,1423603,0,90317,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,ok,ok,ok,ok,all ok,1423603,125.994211,7.2,HILIC,0,1423603,1423603,152260064,0.009349812173991993
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_A,Isethionic acid_13C-1,7.25,5182881,0,224401,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,ok,ok,ok,ok,all ok,5182881,125.994211,7.2,HILIC,0,5182881,5182881,402926718,0.012863085937130632
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_B,Isethionic acid_13C-1,7.33,5529890,0,214588,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,ok,ok,ok,ok,all ok,5529890,125.994211,7.2,HILIC,0,5529890,5529890,420852927,0.013139720898270002
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_C,Isethionic acid_13C-1,7.02,8055293,0,456251,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,ok,ok,ok,ok,all ok,8055293,125.994211,7.2,HILIC,0,8055293,8055293,570618362,0.014116778457262474
Isethionic acid,200605_Smp_GBTFate2MT0-neg_A,Isethionic acid_13C-1,7.02,380617,0,68240,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,ok,ok,ok,ok,all ok,380617,125.994211,7.2,HILIC,0,380617,380617,68721182,0.005538568879679631
Isethionic acid,200605_Smp_GBTFate2MT0-neg_B,Isethionic acid_13C-1,7.45,352435,0,65341,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,ok,ok,ok,ok,all ok,352435,125.994211,7.2,HILIC,0,352435,352435,59750300,0.0058984641081300014
Isethionic acid,200605_Smp_GBTFate2MT0-neg_C,Isethionic acid_13C-1,6.98,485064,0,52020,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,ok,ok,ok,ok,all ok,485064,125.994211,7.2,HILIC,0,485064,485064,81308549,0.005965719545677786
Isethionic acid,200605_Smp_GBTFate2MT12-neg_A,Isethionic acid_13C-1,7.01,1196056,0,80991,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,ok,ok,ok,ok,all ok,1196056,125.994211,7.2,HILIC,0,1196056,1196056,132600853,0.00901997214150651
Isethionic acid,200605_Smp_GBTFate2MT12-neg_B,Isethionic acid_13C-1,6.68,1442201,0,71995,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,ok,ok,ok,ok,all ok,1442201,125.994211,7.2,HILIC,0,1442201,1442201,157542166,0.009154380929357032
Isethionic acid,200605_Smp_GBTFate2MT12-neg_C,Isethionic acid_13C-1,7.36,417620,0,57978,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,ok,ok,ok,ok,all ok,417620,125.994211,7.2,HILIC,0,417620,417620,66785961,0.006253110590113392
Isethionic acid,200605_Smp_GBTFate2MT24-neg_A,Isethionic acid_13C-1,7.38,474392,0,60558,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,ok,ok,ok,ok,all ok,474392,125.994211,7.2,HILIC,0,474392,474392,63949753,0.007418199097657187
Isethionic acid,200605_Smp_GBTFate2MT24-neg_B,Isethionic acid_13C-1,6.9,1494325,0,90157,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,ok,ok,ok,ok,all ok,1494325,125.994211,7.2,HILIC,0,1494325,1494325,155666658,0.009599518735733377
Isethionic acid,200605_Smp_GBTFate2MT24-neg_C,Isethionic acid_13C-1,6.32,2062180,0,101555,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,ok,ok,ok,ok,all ok,2062180,125.994211,7.2,HILIC,0,2062180,2062180,176798481,0.011664014240031847
Isethionic acid,200605_Smp_GBTFate2MT48-neg_A,Isethionic acid_13C-1,6.18,2598981,0,146895,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,ok,ok,ok,ok,all ok,2598981,125.994211,7.2,HILIC,0,2598981,2598981,230806690,0.011260423170576208
Isethionic acid,200605_Smp_GBTFate2MT48-neg_B,Isethionic acid_13C-1,6.69,1396640,0,88832,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,ok,ok,ok,ok,all ok,1396640,125.994211,7.2,HILIC,0,1396640,1396640,154548237,0.00903691965117661
Isethionic acid,200605_Smp_GBTFate2MT48-neg_C,Isethionic acid_13C-1,7.39,592242,0,70906,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,ok,ok,ok,ok,all ok,592242,125.994211,7.2,HILIC,0,592242,592242,64268479,0.009215123949020172
Isethionic acid,200605_Smp_GBTFate2MT5-neg_A,Isethionic acid_13C-1,7.19,402984,0,42250,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,ok,ok,ok,ok,all ok,402984,125.994211,7.2,HILIC,0,402984,402984,50775517,0.007936580931317746
Isethionic acid,200605_Smp_GBTFate2MT5-neg_B,Isethionic acid_13C-1,6.52,1647684,0,92760,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,ok,ok,ok,ok,all ok,1647684,125.994211,7.2,HILIC,0,1647684,1647684,172321985,0.00956165865893432
Isethionic acid,200605_Smp_GBTFate2MT5-neg_C,Isethionic acid_13C-1,6.92,885321,0,73598,HILICNeg,0,1,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,ok,ok,ok,ok,all ok,885321,125.994211,7.2,HILIC,0,885321,885321,99190462,0.008925465031103495
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_A,Isethionic acid_13C-1,7.03,1912085,0,111716,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,ok,ok,ok,ok,all ok,1912085,125.994211,7.2,HILIC,0,1912085,1912085,148870690,0.012843931871344185
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_B,Isethionic acid_13C-1,6.41,2522334,0,118414,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,ok,ok,ok,ok,all ok,2522334,125.994211,7.2,HILIC,0,2522334,2522334,203578059,0.012390009082462074
Isethionic acid,200605_Smp_GBTFate2MTlong-neg_C,Isethionic acid_13C-1,6.71,2200411,0,167587,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,ok,ok,ok,ok,all ok,2200411,125.994211,7.2,HILIC,0,2200411,2200411,186967208,0.011768967529322041
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.95,90480544,0,1827252,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,90480544,155.001422,10.67,HILIC,0,90480544,90480544,90480544,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.15,76511056,0,1795183,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,76511056,155.001422,10.67,HILIC,0,76511056,76511056,76511056,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT0-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.92,119084992,0,2060897,HILICNeg,0,0,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,ok,all ok,119084992,155.001422,10.67,HILIC,0,119084992,119084992,119143153,0.9995118393417035
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.87,101154688,0,2131218,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,101154688,155.001422,10.67,HILIC,0,101154688,101154688,101254072,0.9990184691041364
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.1,47406452,0,1368610,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,47406452,155.001422,10.67,HILIC,0,47406452,47406452,47406452,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT12-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.82,83411552,0,1346047,HILICNeg,0,0,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,83411552,155.001422,10.67,HILIC,0,83411552,83411552,83411552,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.25,116263496,0,3401765,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,116263496,155.001422,10.67,HILIC,0,116263496,116263496,116869825,0.9948119285709549
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.28,86558568,0,2394181,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,86558568,155.001422,10.67,HILIC,0,86558568,86558568,86755762,0.9977270212899519
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT36-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.12,150134896,0,2708895,HILICNeg,0,0,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,ok,all ok,150134896,155.001422,10.67,HILIC,0,150134896,150134896,150894794,0.9949640542270796
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.38,37666720,0,1275350,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,37666720,155.001422,10.67,HILIC,0,37666720,37666720,37666720,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.21,91818792,0,2826297,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,91818792,155.001422,10.67,HILIC,0,91818792,91818792,91939249,0.9986898196220855
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT4-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.12,76666160,0,1919698,HILICNeg,0,0,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,76666160,155.001422,10.67,HILIC,0,76666160,76666160,76666160,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.93,146138080,0,3519674,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,146138080,155.001422,10.67,HILIC,0,146138080,146138080,147225677,0.9926127220321765
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.07,134850528,0,3084043,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,ok,all ok,134850528,155.001422,10.67,HILIC,0,134850528,134850528,135472784,0.995406782221291
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT50-IS_C,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.8,215392768,0,3999101,HILICNeg,0,0,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,215392768,155.001422,10.67,HILIC,0,215392768,215392768,217108902,0.9920955152727915
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_A,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",8.87,69030472,0,1342909,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,69030472,155.001422,10.67,HILIC,0,69030472,69030472,69030472,1
"(R)-2,3-Dihydroxypropane-1-sulfonate",200605_Smp_GBTFate1MT8-IS_B,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",9.51,81729464,0,2266394,HILICNeg,0,0,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,81729464,155.001422,10.67,HILIC,0,81729464,81729464,82094582,0.995552471416445
