Experiment,Timepoint,replicate,type,Protein Name,all.area,Conc.All.uM.in.vial,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,SampID,ionization,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,MID,Conc.uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Fate2,24,A,Smp,Methylthioadenosine,500407,0.0028291555136571406,200612_Smp_GBTFate2MT24-pos_A,Methylthioadenosine_13C-1 15N-0,2.13,61786,0,24351,CyanoAq,0,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,61786,299.100741,2.1,RP,0,61786,61786,0.12347149420371817,3.493200586059349e-4,700,2,25,12,8.63472608866057e-5
Fate2,24,B,Smp,Methylthioadenosine,469991,0.0035038297336678595,200612_Smp_GBTFate2MT24-pos_B,Methylthioadenosine_13C-0 15N-0,2.14,419980,0,142909,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,419980,298.097387,2.1,RP,2781,417199,417199,0.8876744448297946,0.0031102601136117443,700,2,25,12,7.688148299499751e-4
Fate2,24,B,Smp,Methylthioadenosine,469991,0.0035038297336678595,200612_Smp_GBTFate2MT24-pos_B,Methylthioadenosine_13C-1 15N-0,2.15,52792,0,21204,CyanoAq,0,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,52792,299.100741,2.1,RP,0,52792,52792,0.11232555517020539,3.935696200561152e-4,700,2,25,12,9.72851624829376e-5
Fate2,24,C,Smp,Methylthioadenosine,557617,0.0032637545536499247,200612_Smp_GBTFate2MT24-pos_C,Methylthioadenosine_13C-0 15N-0,2.15,484505,0,173956,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,484505,298.097387,2.1,RP,2781,481724,481724,0.8638976214857151,0.0028195497960113417,700,2,25,12,6.969551155767235e-4
Fate2,24,C,Smp,Methylthioadenosine,557617,0.0032637545536499247,200612_Smp_GBTFate2MT24-pos_C,Methylthioadenosine_13C-1 15N-0,2.15,75893,0,26387,CyanoAq,0,1,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,75893,299.100741,2.1,RP,0,75893,75893,0.1361023785142849,4.4420475763858297e-4,700,2,25,12,1.0980149335815586e-4
Fate2,48,A,Smp,Methylthioadenosine,420104,0.0027088980323070567,200612_Smp_GBTFate2MT48-pos_A,Methylthioadenosine_13C-0 15N-0,2.14,370177,0,129896,CyanoAq,0,0,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,370177,298.097387,2.1,RP,2781,367396,367396,0.8745358292232399,0.0023690283869648547,900,2,51,26,5.855922302125526e-4
Fate2,48,A,Smp,Methylthioadenosine,420104,0.0027088980323070567,200612_Smp_GBTFate2MT48-pos_A,Methylthioadenosine_13C-1 15N-0,2.13,52708,0,20763,CyanoAq,0,1,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,52708,299.100741,2.1,RP,0,52708,52708,0.12546417077676003,3.398696453422018e-4,900,2,51,26,8.401124473332104e-5
Fate2,48,B,Smp,Methylthioadenosine,748078,0.004640280399161456,200612_Smp_GBTFate2MT48-pos_B,Methylthioadenosine_13C-0 15N-0,2.14,651252,0,228982,CyanoAq,0,0,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,651252,298.097387,2.1,RP,2781,648471,648471,0.8668494461807459,0.004022424494136478,900,2,51,26,9.94289702623949e-4
Fate2,48,B,Smp,Methylthioadenosine,748078,0.004640280399161456,200612_Smp_GBTFate2MT48-pos_B,Methylthioadenosine_13C-1 15N-0,2.14,99607,0,29841,CyanoAq,0,1,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,99607,299.100741,2.1,RP,0,99607,99607,0.13315055381925414,6.178559050249775e-4,900,2,51,26,1.527257416434408e-4
Fate2,48,C,Smp,Methylthioadenosine,791788,0.004486998809804014,200612_Smp_GBTFate2MT48-pos_C,Methylthioadenosine_13C-0 15N-0,2.16,680320,0,242686,CyanoAq,0,0,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,680320,298.097387,2.1,RP,2781,677539,677539,0.8557075883948734,0.00383955893066806,900,2,51,26,9.490877735420688e-4
Fate2,48,C,Smp,Methylthioadenosine,791788,0.004486998809804014,200612_Smp_GBTFate2MT48-pos_C,Methylthioadenosine_13C-1 15N-0,2.16,114249,0,40566,CyanoAq,0,1,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,114249,299.100741,2.1,RP,0,114249,114249,0.14429241160512662,6.47439879135954e-4,900,2,51,26,1.6003850559068603e-4
Fate2,5,A,Smp,Methylthioadenosine,346729,0.0022010926980013212,200612_Smp_GBTFate2MT5-pos_A,Methylthioadenosine_13C-0 15N-0,2.15,305874,0,101164,CyanoAq,0,0,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,305874,298.097387,2.1,RP,2781,303093,303093,0.8741495519555619,0.001924084195770514,1300,2,6,5.75,4.7560795873852744e-4
Fate2,5,A,Smp,Methylthioadenosine,346729,0.0022010926980013212,200612_Smp_GBTFate2MT5-pos_A,Methylthioadenosine_13C-1 15N-0,2.14,43636,0,17163,CyanoAq,0,1,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,43636,299.100741,2.1,RP,0,43636,43636,0.12585044804443815,2.770085022308075e-4,1300,2,6,5.75,6.847280830475919e-5
Fate2,5,B,Smp,Methylthioadenosine,381367,0.002511702015507846,200612_Smp_GBTFate2MT5-pos_B,Methylthioadenosine_13C-0 15N-0,2.14,347310,0,144388,CyanoAq,0,0,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,347310,298.097387,2.1,RP,2781,344529,344529,0.903405381168271,0.00226908511670098,1300,2,6,5.75,5.608875863802596e-4
Fate2,5,B,Smp,Methylthioadenosine,381367,0.002511702015507846,200612_Smp_GBTFate2MT5-pos_B,Methylthioadenosine_13C-1 15N-0,2.14,36838,0,12793,CyanoAq,0,1,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,36838,299.100741,2.1,RP,0,36838,36838,0.09659461883172901,2.426168988068659e-4,1300,2,6,5.75,5.997166249307317e-5
Fate2,5,C,Smp,Methylthioadenosine,551566,0.0030558440567569375,200612_Smp_GBTFate2MT5-pos_C,Methylthioadenosine_13C-0 15N-0,2.14,501963,0,162246,CyanoAq,0,0,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,501963,298.097387,2.1,RP,2781,499182,499182,0.9050267783003303,0.002765620701674943,1300,2,6,5.75,6.836245625113569e-4
Fate2,5,C,Smp,Methylthioadenosine,551566,0.0030558440567569375,200612_Smp_GBTFate2MT5-pos_C,Methylthioadenosine_13C-1 15N-0,2.15,52384,0,18974,CyanoAq,0,1,200612,GBTFate2MT5,pos,ok,ok,ok,ok,all ok,52384,299.100741,2.1,RP,0,52384,52384,0.09497322169966967,2.9022335508199456e-4,1300,2,6,5.75,7.173934373153462e-5
Fate2,96,A,Smp,Methylthioadenosine,257227,0.0016031089335484428,200612_Smp_GBTFate2MTlong-pos_A,Methylthioadenosine_13C-0 15N-0,2.14,223496,0,100463,CyanoAq,0,0,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,223496,298.097387,2.1,RP,2781,220715,220715,0.8580553363371652,0.0013755561751610233,1000,2,100,49,3.400191457508028e-4
Fate2,96,A,Smp,Methylthioadenosine,257227,0.0016031089335484428,200612_Smp_GBTFate2MTlong-pos_A,Methylthioadenosine_13C-1 15N-0,2.14,36512,0,15999,CyanoAq,0,1,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,36512,299.100741,2.1,RP,0,36512,36512,0.14194466366283479,2.2755275838741947e-4,1000,2,100,49,5.62480078365916e-5
Fate2,96,B,Smp,Methylthioadenosine,562545,0.0033888999213844847,200612_Smp_GBTFate2MTlong-pos_B,Methylthioadenosine_13C-0 15N-0,2.14,465887,0,149994,CyanoAq,0,0,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,465887,298.097387,2.1,RP,2781,463106,463106,0.8232336968598067,0.0027898566105692578,1000,2,100,49,6.896153560445795e-4
Fate2,96,B,Smp,Methylthioadenosine,562545,0.0033888999213844847,200612_Smp_GBTFate2MTlong-pos_B,Methylthioadenosine_13C-1 15N-0,2.14,99439,0,38292,CyanoAq,0,1,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,99439,299.100741,2.1,RP,0,99439,99439,0.17676630314019323,5.990433108152268e-4,1000,2,100,49,1.4807551918937986e-4
Fate2,96,C,Smp,Methylthioadenosine,530583,0.00366010476525953,200612_Smp_GBTFate2MTlong-pos_C,Methylthioadenosine_13C-0 15N-0,2.14,458517,0,145075,CyanoAq,0,0,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,458517,298.097387,2.1,RP,2781,455736,455736,0.8589344174238527,0.0031437899542584614,1000,2,100,49,7.771029594933017e-4
Fate2,96,C,Smp,Methylthioadenosine,530583,0.00366010476525953,200612_Smp_GBTFate2MTlong-pos_C,Methylthioadenosine_13C-1 15N-0,2.15,74847,0,23847,CyanoAq,0,1,200612,GBTFate2MTlong,pos,ok,ok,ok,ok,all ok,74847,299.100741,2.1,RP,0,74847,74847,0.14106558257614737,5.163148110010687e-4,1000,2,100,49,1.2762613708198415e-4
Fate1,0,A,Smp,Xanthine,1611670,0.0930920544318225,200612_Smp_GBTFate1MT0-pos_A,Xanthine_13C-0 15N-0,1.07,1631157,0,805487,CyanoAq,0,0,200612,GBTFate1MT0,pos,ok,ok,ok,ok,all ok,1631157,153.041251,1.11,RP,19487,1611670,1611670,1,0.0930920544318225,900,2,0.5,0,0.0230111146281541
Fate1,0,B,Smp,Xanthine,1580297,0.0902800745948616,200612_Smp_GBTFate1MT0-pos_B,Xanthine_13C-0 15N-0,1.07,1599784,5327,776613,CyanoAq,0,0,200612,GBTFate1MT0,pos,ok,ok,ok,ok,all ok,1599784,153.041251,1.11,RP,19487,1580297,1580297,1,0.0902800745948616,900,2,0.5,0,0.022316030705521857
Fate1,0,C,Smp,Xanthine,2001077,0.10856402336350256,200612_Smp_GBTFate1MT0-pos_C,Xanthine_13C-0 15N-0,1.07,2020564,21915,1091805,CyanoAq,0,0,200612,GBTFate1MT0,pos,ok,ok,ok,ok,all ok,2020564,153.041251,1.11,RP,19487,2001077,2001077,1,0.10856402336350256,900,1.95,0.5,0,0.0275236708257911
Fate1,12,A,Smp,Xanthine,2043453,0.11105325034476399,200612_Smp_GBTFate1MT12-pos_A,Xanthine_13C-0 15N-0,1.07,2062940,5371,1000281,CyanoAq,0,0,200612,GBTFate1MT12,pos,ok,ok,ok,ok,all ok,2062940,153.041251,1.11,RP,19487,2043453,2043453,1,0.11105325034476399,1930,2,12.5,3.5,0.02745088277522106
Fate1,12,B,Smp,Xanthine,1475304,0.08917283942358044,200612_Smp_GBTFate1MT12-pos_B,Xanthine_13C-0 15N-0,1.07,1494791,6468,803331,CyanoAq,0,0,200612,GBTFate1MT12,pos,ok,ok,ok,ok,all ok,1494791,153.041251,1.11,RP,19487,1475304,1475304,1,0.08917283942358044,1930,2,12.5,3.5,0.022042336934316772
Fate1,12,C,Smp,Xanthine,1466461,0.07768510735707564,200612_Smp_GBTFate1MT12-pos_C,Xanthine_13C-0 15N-0,1.07,1485948,0,764501,CyanoAq,0,0,200612,GBTFate1MT12,pos,ok,ok,ok,ok,all ok,1485948,153.041251,1.11,RP,19487,1466461,1466461,1,0.07768510735707564,1930,2,12.5,3.5,0.019202722737237672
Fate1,36,A,Smp,Xanthine,2794362,0.19160794071532014,200612_Smp_GBTFate1MT36-pos_A,Xanthine_13C-0 15N-0,1.07,2813849,16326,1432767,CyanoAq,0,0,200612,GBTFate1MT36,pos,ok,ok,ok,ok,all ok,2813849,153.041251,1.11,RP,19487,2794362,2794362,1,0.19160794071532014,1900,2,36,23.5,0.047362928172284276
Fate1,36,B,Smp,Xanthine,965570,0.06519007372454601,200612_Smp_GBTFate1MT36-pos_B,Xanthine_13C-0 15N-0,1.07,985057,0,543417,CyanoAq,0,0,200612,GBTFate1MT36,pos,ok,ok,ok,ok,all ok,985057,153.041251,1.11,RP,19487,965570,965570,1,0.06519007372454601,1900,2,36,23.5,0.01611411702372478
Fate1,36,C,Smp,Xanthine,1324128,0.08984040648007305,200612_Smp_GBTFate1MT36-pos_C,Xanthine_13C-0 15N-0,1.07,1343615,17380,705640,CyanoAq,0,0,200612,GBTFate1MT36,pos,ok,ok,ok,ok,all ok,1343615,153.041251,1.11,RP,19487,1324128,1324128,1,0.08984040648007305,1900,2,36,23.5,0.02220735060978766
Fate1,4,A,Smp,Xanthine,812517,0.06846403194220237,200612_Smp_GBTFate1MT4-pos_A,Xanthine_13C-0 15N-0,1.07,832004,2572,459595,CyanoAq,0,0,200612,GBTFate1MT4,pos,ok,ok,ok,ok,all ok,832004,153.041251,1.11,RP,19487,812517,812517,1,0.06846403194220237,1200,2,4.5,4.25,0.0169233958423532
Fate1,4,B,Smp,Xanthine,2034074,0.1451296298755191,200612_Smp_GBTFate1MT4-pos_B,Xanthine_13C-0 15N-0,1.07,2053561,28405,1177155,CyanoAq,0,0,200612,GBTFate1MT4,pos,ok,ok,ok,ok,all ok,2053561,153.041251,1.11,RP,19487,2034074,2034074,1,0.1451296298755191,1200,2,4.5,4.25,0.03587410944349665
Fate1,4,C,Smp,Xanthine,1067146,0.07051761256960454,200612_Smp_GBTFate1MT4-pos_C,Xanthine_13C-0 15N-0,1.07,1086633,0,611420,CyanoAq,0,0,200612,GBTFate1MT4,pos,ok,ok,ok,ok,all ok,1086633,153.041251,1.11,RP,19487,1067146,1067146,1,0.07051761256960454,1200,2,4.5,4.25,0.01743101359237198
Fate1,50,A,Smp,Xanthine,2383934,0.14912080025826918,200612_Smp_GBTFate1MT50-pos_A,Xanthine_13C-0 15N-0,1.07,2403421,0,1325327,CyanoAq,0,0,200612,GBTFate1MT50,pos,ok,ok,ok,ok,all ok,2403421,153.041251,1.11,RP,19487,2383934,2383934,1,0.14912080025826918,900,2,50,14,0.03686067354650737
Fate1,50,B,Smp,Xanthine,1924326,0.12077247284130853,200612_Smp_GBTFate1MT50-pos_B,Xanthine_13C-0 15N-0,1.07,1943813,12933,993037,CyanoAq,0,0,200612,GBTFate1MT50,pos,ok,ok,ok,ok,all ok,1943813,153.041251,1.11,RP,19487,1924326,1924326,1,0.12077247284130853,900,2,50,14,0.029853344986733584
Fate1,50,C,Smp,Xanthine,1765939,0.10590329334847559,200612_Smp_GBTFate1MT50-pos_C,Xanthine_13C-0 15N-0,1.07,1785426,30609,969645,CyanoAq,0,0,200612,GBTFate1MT50,pos,ok,ok,ok,ok,all ok,1785426,153.041251,1.11,RP,19487,1765939,1765939,1,0.10590329334847559,900,2,50,14,0.026177882071831853
Fate1,8,A,Smp,Xanthine,530529,0.028548982441892405,200612_Smp_GBTFate1MT8-pos_A,Xanthine_13C-0 15N-0,1.07,550016,0,309500,CyanoAq,0,0,200612,GBTFate1MT8,pos,ok,ok,ok,ok,all ok,550016,153.041251,1.11,RP,19487,530529,530529,1,0.028548982441892405,1600,2,9,4.5,0.007056927806536578
Fate1,8,B,Smp,Xanthine,887430,0.07755067574681264,200612_Smp_GBTFate1MT8-pos_B,Xanthine_13C-0 15N-0,1.07,906917,3948,514673,CyanoAq,0,0,200612,GBTFate1MT8,pos,ok,ok,ok,ok,all ok,906917,153.041251,1.11,RP,19487,887430,887430,1,0.07755067574681264,1600,2,9,4.5,0.019169493035602128
Fate1,8,C,Smp,Xanthine,1657373,0.1081497251358057,200612_Smp_GBTFate1MT8-pos_C,Xanthine_13C-0 15N-0,1.07,1676860,0,946956,CyanoAq,0,0,200612,GBTFate1MT8,pos,ok,ok,ok,ok,all ok,1676860,153.041251,1.11,RP,19487,1657373,1657373,1,0.1081497251358057,1600,2,9,4.5,0.02673317005723603
Fate1,96,A,Smp,Xanthine,2162435,0.13646496844189654,200612_Smp_GBTFate1MTlong-pos_A,Xanthine_13C-0 15N-0,1.07,2181922,76,1131732,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,2181922,153.041251,1.11,RP,19487,2162435,2162435,1,0.13646496844189654,800,1.9,98,48,0.03550770596413081
Fate1,96,B,Smp,Xanthine,339699,0.028065416147709424,200612_Smp_GBTFate1MTlong-pos_B,Xanthine_13C-0 15N-0,1.07,359186,0,195473,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,359186,153.041251,1.11,RP,19487,339699,339699,1,0.028065416147709424,800,1.8,98,48,0.00770821851796126
Fate1,96,C,Smp,Xanthine,336502,0.018079590868931284,200612_Smp_GBTFate1MTlong-pos_C,Xanthine_13C-0 15N-0,1.06,355989,0,175589,CyanoAq,0,0,200612,GBTFate1MTlong,pos,ok,ok,ok,ok,all ok,355989,153.041251,1.11,RP,19487,336502,336502,1,0.018079590868931284,800,2,98,48,0.004469033801588228
Fate2,0,A,Smp,Xanthine,16608147,1.044627621516956,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-0 15N-0,1.07,16492508,172930,9236115,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,16492508,153.041251,1.11,RP,19487,16473021,16473021,0.9918638725921681,1.0361283980945537,700,2,0.3,0,0.25611712496366573
Fate2,0,A,Smp,Xanthine,16608147,1.044627621516956,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-0 15N-1,1.07,144406,0,78821,CyanoAq,1,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,144406,154.038287,1.11,RP,9280,135126,135126,0.00813612740783183,0.008499223422402283,700,2,0.3,0,0.002100894707038879
Fate2,0,A,Smp,Xanthine,16608147,1.044627621516956,200612_Smp_GBTFate2MT0-pos_A,Xanthine_13C-5 15N-1,1.36,NA,0,4644,CyanoAq,1,5,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,bad RT,something is wrong,7477,159.055057,1.11,RP,13517,NA,0,0,0,700,2,0.3,0,0
Fate2,0,B,Smp,Xanthine,16469255,1.1857417892504067,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-0 15N-0,1.07,16354848,108361,9062018,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,16354848,153.041251,1.11,RP,19487,16335361,16335361,0.9918700633392342,1.1761017836077778,700,2,0.3,0,0.2907166795507279
Fate2,0,B,Smp,Xanthine,16469255,1.1857417892504067,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-0 15N-1,1.08,123953,0,64740,CyanoAq,1,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,123953,154.038287,1.11,RP,9280,114673,114673,0.006962852903789516,0.00825614566042677,700,2,0.3,0,0.002040809125315358
Fate2,0,B,Smp,Xanthine,16469255,1.1857417892504067,200612_Smp_GBTFate2MT0-pos_B,Xanthine_13C-5 15N-1,1.19,32738,0,8047,CyanoAq,1,5,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,32738,159.055057,1.11,RP,13517,19221,19221,0.0011670837569762566,0.0013838599822021133,700,2,0.3,0,3.420717361339331e-4
Fate2,0,C,Smp,Xanthine,13791172,0.7216576016140259,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-0 15N-0,1.07,13711509,98753,6971141,CyanoAq,0,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,13711509,153.041251,1.11,RP,19487,13692022,13692022,0.9928106182708765,0.7164693296382989,700,2,0.3,0,0.17710166536219232
Fate2,0,C,Smp,Xanthine,13791172,0.7216576016140259,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-0 15N-1,1.07,108430,0,61341,CyanoAq,1,0,200612,GBTFate2MT0,pos,ok,ok,ok,ok,all ok,108430,154.038287,1.11,RP,9280,99150,99150,0.007189381729123529,0.005188271975726984,700,2,0.3,0,0.0012824716554400342
Fate2,0,C,Smp,Xanthine,13791172,0.7216576016140259,200612_Smp_GBTFate2MT0-pos_C,Xanthine_13C-5 15N-1,1.05,NA,0,5034,CyanoAq,1,5,200612,GBTFate2MT0,pos,comparable to blank,ok,ok,ok,something is wrong,5657,159.055057,1.11,RP,13517,NA,0,0,0,700,2,0.3,0,0
Fate2,12,A,Smp,Xanthine,900409,0.05177381960244119,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-0 15N-0,1.07,919896,0,468951,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,919896,153.041251,1.11,RP,19487,900409,900409,1,0.05177381960244119,1900,2,13,7,0.012797797888128765
Fate2,12,A,Smp,Xanthine,900409,0.05177381960244119,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-0 15N-1,5.03,NA,0,2419,CyanoAq,1,0,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,bad RT,something is wrong,1482,154.038287,1.11,RP,9280,NA,0,0,0,1900,2,13,7,0
Fate2,12,A,Smp,Xanthine,900409,0.05177381960244119,200612_Smp_GBTFate2MT12-pos_A,Xanthine_13C-5 15N-1,1.11,NA,0,3473,CyanoAq,1,5,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,3633,159.055057,1.11,RP,13517,NA,0,0,0,1900,2,13,7,0
Fate2,12,B,Smp,Xanthine,1483614,0.08764375659512191,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-0 15N-0,1.07,1503101,0,791517,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,1503101,153.041251,1.11,RP,19487,1483614,1483614,1,0.08764375659512191,1900,2,13,7,0.02166436804689287
Fate2,12,B,Smp,Xanthine,1483614,0.08764375659512191,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-0 15N-1,1.08,NA,0,9767,CyanoAq,1,0,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,9096,154.038287,1.11,RP,9280,NA,0,0,0,1900,2,13,7,0
Fate2,12,B,Smp,Xanthine,1483614,0.08764375659512191,200612_Smp_GBTFate2MT12-pos_B,Xanthine_13C-5 15N-1,1.09,NA,0,5362,CyanoAq,1,5,200612,GBTFate2MT12,pos,comparable to blank,ok,ok,ok,something is wrong,5480,159.055057,1.11,RP,13517,NA,0,0,0,1900,2,13,7,0
Fate2,12,C,Smp,Xanthine,10767010,0.7866148936848933,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-0 15N-0,1.07,10713103,155272,5690751,CyanoAq,0,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,10713103,153.041251,1.11,RP,19487,10693616,10693616,0.9931834371845109,0.781252883850491,1900,2,13,7,0.19311529618272338
Fate2,12,C,Smp,Xanthine,10767010,0.7866148936848933,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-0 15N-1,1.07,82674,0,42759,CyanoAq,1,0,200612,GBTFate2MT12,pos,ok,ok,ok,ok,all ok,82674,154.038287,1.11,RP,9280,73394,73394,0.006816562815489166,0.0053620098344024075,1900,2,13,7,0.0013254173375998165
Fate2,12,C,Smp,Xanthine,10767010,0.7866148936848933,200612_Smp_GBTFate2MT12-pos_C,Xanthine_13C-5 15N-1,1.75,NA,0,7704,CyanoAq,1,5,200612,GBTFate2MT12,pos,ok,ok,ok,bad RT,something is wrong,39842,159.055057,1.11,RP,13517,NA,0,0,0,1900,2,13,7,0
Fate2,24,A,Smp,Xanthine,12036084,0.8653058352609087,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-0 15N-0,1.07,11952047,142116,6854852,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,11952047,153.041251,1.11,RP,19487,11932560,11932560,0.9913988636171034,0.8578632217589133,700,2,25,12,0.21205235024251326
Fate2,24,A,Smp,Xanthine,12036084,0.8653058352609087,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-0 15N-1,1.07,86209,0,42652,CyanoAq,1,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,86209,154.038287,1.11,RP,9280,76929,76929,0.006391530667283479,0.005530628782649444,700,2,25,12,0.0013670976933538405
Fate2,24,A,Smp,Xanthine,12036084,0.8653058352609087,200612_Smp_GBTFate2MT24-pos_A,Xanthine_13C-5 15N-1,1.07,40112,6759,9759,CyanoAq,1,5,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,40112,159.055057,1.11,RP,13517,26595,26595,0.002209605715613151,0.0019119847193459156,700,2,25,12,4.726171294927191e-4
Fate2,24,B,Smp,Xanthine,15117287,0.8115885440430789,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-0 15N-0,1.07,15011509,45710,8358804,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,15011509,153.041251,1.11,RP,19487,14992022,14992022,0.9917137909732083,0.8048635517233884,700,2,25,12,0.19895153847199867
Fate2,24,B,Smp,Xanthine,15117287,0.8115885440430789,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-0 15N-1,1.07,134545,0,91079,CyanoAq,1,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,134545,154.038287,1.11,RP,9280,125265,125265,0.008286209026791646,0.00672499231969045,700,2,25,12,0.0016623284348632169
Fate2,24,B,Smp,Xanthine,15117287,0.8115885440430789,200612_Smp_GBTFate2MT24-pos_B,Xanthine_13C-5 15N-1,1.13,NA,0,3634,CyanoAq,1,5,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,6036,159.055057,1.11,RP,13517,NA,0,0,0,700,2,25,12,0
Fate2,24,C,Smp,Xanthine,10008377,0.518850405014993,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-0 15N-0,1.07,9950215,54183,4850577,CyanoAq,0,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,9950215,153.041251,1.11,RP,19487,9930728,9930728,0.9922415992123398,0.5148249556240468,700,2,25,12,0.12725786469752273
Fate2,24,C,Smp,Xanthine,10008377,0.518850405014993,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-0 15N-1,1.07,86929,0,42492,CyanoAq,1,0,200612,GBTFate2MT24,pos,ok,ok,ok,ok,all ok,86929,154.038287,1.11,RP,9280,77649,77649,0.007758400787660177,0.004025449390946124,700,2,25,12,9.950374167833358e-4
Fate2,24,C,Smp,Xanthine,10008377,0.518850405014993,200612_Smp_GBTFate2MT24-pos_C,Xanthine_13C-5 15N-1,1.06,NA,0,6170,CyanoAq,1,5,200612,GBTFate2MT24,pos,comparable to blank,ok,ok,ok,something is wrong,5783,159.055057,1.11,RP,13517,NA,0,0,0,700,2,25,12,0
Fate2,48,A,Smp,Xanthine,3652794,0.18461978624135517,200612_Smp_GBTFate2MT48-pos_A,Xanthine_13C-0 15N-0,1.07,3655793,0,1881800,CyanoAq,0,0,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,3655793,153.041251,1.11,RP,19487,3636306,3636306,0.995486194951043,0.18378644851808157,900,2,51,26,0.04542955958768952
Fate2,48,A,Smp,Xanthine,3652794,0.18461978624135517,200612_Smp_GBTFate2MT48-pos_A,Xanthine_13C-0 15N-1,1.06,25768,0,14237,CyanoAq,1,0,200612,GBTFate2MT48,pos,ok,ok,ok,ok,all ok,25768,154.038287,1.11,RP,9280,16488,16488,0.004513805048957045,8.333377232735994e-4,900,2,51,26,2.0598997402359012e-4
